_Sr No.,World Ranking,Germany Ranking,_University Name,University Name,Course Type,City,Course Name,Course Germany Ranking,Teaching language,_language Req.,_Admission without IELTS/TOEFL,Required German Grade,GRE,Tution Fee (Per semester),Beginning Semester,Application DeadLine for winter,Application DeadLine for Summer,Duration,Go to course website,Submit application to,Logo URL,Responsible Person,_Daad SIte,Updated on,State,Comment,,
584,673,49,(TU) Technical University Kaiserslautern,https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/,Master,Kaiserslautern,Master of Science in Cognitive Science,55 (For Cognitive Science),English,IELTS 6.0/ TOEFL(IBT 80 /PBT 550 /CBT 213 )/OTHERS,NO,NA,NA,None,Winter,30-Apr,,4 semesters,https://www.sowi.uni-kl.de/en/study/uebersicht-und-studienangebote/cognitive-science/seite,https://applymsc.sowi.uni-kl.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4486/,11-May,,,,
749,673,49,(TU) Technical University Kaiserslautern,https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/,Master,Kaiserslautern,Master: Advanced Quantum Physics,35 (For Quantum Physics),English,"IELTS 6.0/TOEFL(pBT 550,cBT 213,iBT 80)",NO,,,None,"Winter, Summer",30-Apr,31-Oct,4 semesters,https://www.physik.uni-kl.de/en/aqp-master/seite,https://apply.physik.uni-kl.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4769/,11-May,,,,
1214,673,49,(TU) Technical University Kaiserslautern,https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/,Master,Kaiserslautern,Master of Science in Commercial Vehicle Technology,,"English, German",,,,,None,Winter,30-Apr,,4 semesters,https://www.uni-kl.de/studiengang/22816/Commercial_Vehicle_Technology_Master_of_Science,https://studienbewerbung.uni-kl.de/?course=22816,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3946/,11-May,,,,
1271,673,49,(TU) Technical University Kaiserslautern,https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/,Master,Kaiserslautern,European Master in Embedded Computing Systems (EMECS),,English,,,,,"€8,000","Winter, Summer",31-Jan,,4 semesters,https://www.uni-kl.de/studiengang/22789/European_Master_in_Embedded_Computing_Systems_EMECS_Master_of_Science,https://studienbewerbung.uni-kl.de/?course=22789,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4131/,11-May,,,,
1416,673,49,(TU) Technical University Kaiserslautern,https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/,Master,Kaiserslautern,Master's in Biology - Specialisation Molecular Cell Biology (MCB),49 (For Molecular Biology),English,,,,,None,"Winter, Summer",30-Apr,31-Oct,6 semesters,https://www.uni-kl.de/studiengang/22887/Biology_Master_of_Science,https://studienbewerbung.uni-kl.de/?course=22887,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4803/,11-May,,,,
1462,673,49,(TU) Technical University Kaiserslautern,https://howtoabroad.com/technical-university-of-kaiserslautern-tuk/,PhD / Doctorate,Kaiserslautern,Integrated Graduate College of the SFB/Transregio 185 (Bonn-Kaiserslautern): Open System Control of Atomic and Photonic Matter (OSCAR),43 (For Atomic Physics),English,,,,,None,Any time,Any time,Any time,8 semesters,https://www.physik.uni-kl.de/oscar/,axel.pelster@physik.uni-kl.de,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Kaiserslautern.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5320/,11-May,,,,
10,93,3,(TU) Technical University Munich,https://howtoabroad.com/technical-university-of-munich/,Master,Freising,Agricultural Biosciences,4 (For Agricultural Science),English,IELTS-6.5/TOEFL-(iBT-88 points),YES,,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/agricultural-biosciences-master-of-science-msc,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6527/,11-May,,,,
56,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Biomedical Computing,4 (For Biology),English,,,,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/biomedical-computing-bmc-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4082/,11-May,,,,
59,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Biomedical Neuroscience (MSc),20 (For Neuroscience),English,IELTS-6.5/TOEFL-(iBT-88 points),YES,,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/biomedical-neuroscience-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5230/,11-May,,,,
100,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Computational Mechanics,,English,"IELTS 6.5/TOEFL(cBT 234,pBT 605,iBT 88)/Others",YES,,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/computational-mechanics-master-of-science-msc,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3595/,11-May,,,,
104,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Computational Science and Engineering (CSE),3 ( Computational Science and Engineering ),English,IELTS-6.5/TOEFL(iBT-88),YES,NA,YES,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/computational-science-and-engineering-cse-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3591/,11-May,,,,
129,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Data Engineering and Analytics (MSc),3 ( Data Engineering and Analytics ),English,,,NA,Yes,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/data-engineering-and-analytics-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4713/,11-May,,,,
181,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Elite Master of Science in Neuroengineering (MSNE),20 (For Neuroscience),English,IELTS 6.5/ TOEFL(iBT 88 points/PBT 605 poinst/CBT 234 points)/OTHERS,YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/neuroengineering-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4670/,11-May,,,,
228,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Executive MBA,,English,,,,NA,"€9,750","Winter, Summer",Any time,Any time,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/executive-mba-in-general-management-master-of-business-administration-mba,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4431/,11-May,,,,
232,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Executive MBA in Innovation & Business Creation (MBA),,English,,,,NA,"€9,750",Winter,Any time,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/executive-mba-in-innovation-and-business-creation-master-of-business-administration-mba,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4089/,11-May,,,,
300,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Informatics (Computer Science) (MSc),,English,,,,YES,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/informatics-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3607/,11-May,,,,
301,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Informatics: Games Engineering (MSc),"3 ( Informatics: Games Engineering ), 3 (For Game Design and Development)",English,YES,,NA,YES,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/informatics-games-engineering-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4517/,11-May,,,,
480,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master in Management (MSc),5 (For Management),English,,,,NA,None,Winter,31-May,,4 semesters,https://www.wi.tum.de/programs/master-in-management/,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4736/,11-May,,,,
481,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Heilbronn,Master in Management (MSc) - Heilbronn,5 (For Management),English,,,,NA,None,Winter,31-May,,4 semesters,https://www.wi.tum.de/programs/master-in-management/,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5676/,11-May,,,,
539,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master of Health Science – Prevention and Health Promotion,"4 (For Biology), 4 (For Health Science)",English,IELTS 6.5/ TOEFL(IBT 88/PBT/CBT)/OTHERS,YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/studium/studienangebot/detail/health-science-prevention-and-health-promotion-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4717/,11-May,,,,
588,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master of Science in Communications Engineering (MSCE),3 ( Science in Communications Engineering ),English," IELTS 6.5,TOEFL(iBT- 88/PBT-605/Revised Paper based-66)",YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/communications-engineering-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3768/,11-May,,,,
601,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master of Science in Earth Oriented Space Science and Technology (ESPACE),,English,IELTS/ TOEFL(IBT 88/PBT 605/CBT)/OTHERS-YTYES,YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/studium/studienangebot/detail/espace-earth-oriented-space-science-and-technology-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3777/,11-May,,,,
675,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master of Science in Power Engineering (MSPE),3 (Master of Science in Power Engineering ),English," IELTS 6.5,TOEFL(iBT- 88/PBT-605/Revised Paper based-66)",YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/power-engineering-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4141/,11-May,,,,
684,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master of Science in Sport and Exercise Science,4 (For Sports / Exercise science),English,IELTS 6.5/ TOEFL 88(IBT/PBT/CBT)/OTHERS,YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/studium/studienangebot/detail/sport-and-exercise-science-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4825/,11-May,,,,
711,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master's in Consumer Science (MSc),,English,IELTS/ TOEFL(IBT/PBT/CBT)/OTHERS,YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.wi.tum.de/programs/master-consumer-science-2/,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5324/,11-May,,,,
725,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master's in Material Science for Energy Application using Large-Scale Facilities (MaMaSELF +),5 (For Material Science),English,,,,,Varied,Winter,15-May,,4 semesters,https://www.mamaself.eu/,http://application.mamaself.eu/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4737/,11-May,,,,
732,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master's in Research on Teaching and Learning (Master of Education),8 (For Education),English,IELTS/TOEFL/Others,YES,,NA,None,Winter,31-May,,4 semesters,https://www.edu.tum.de/studium/fuer-studieninteressierte/studiengaenge/bildungswissenschaften/research-on-teaching-and-learning/,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4390/,11-May,,,,
746,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Master's Programme in Transportation Systems, 2 (For Transportation Engineering),English,"IELTS 6.5/TOEFL(cBT 234,pBT 605,iBT 88)/Others",YES,,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/studium/studienangebot/detail/transportation-systems-master-of-science-msc,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3830/,11-May,,,,
752,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Mathematical Finance and Actuarial Science,8 (For Actuarial Science),English,,YES,,NA,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/mathematical-finance-and-actuarial-science-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3873/,11-May,,,,
759,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Mathematics in Data Science,"1 (For Mathematics), 2 (For Data Science)",English,No,,NA,YES,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/mathematics-in-data-science-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4850/,11-May,,,,
760,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Mathematics in Operations Research,4 (For Operation Research),English,,,,,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/mathematics-in-operations-research-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3963/,11-May,,,,
867,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Garching,Physics (Applied and Engineering Physics),3 ( Applied and Engineering Physics ),English," IELTS 6.5,TOEFL iBT- 88,PTE-65",YES,NA,NA,None,"Winter, Summer",31-May,30-Nov,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/physics-applied-and-engineering-physics-master-of-science-msc,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3620/,11-May,,,,
891,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,"Responsibility in Science, Engineering and Technology (RESET) (MA)","3 ( Science, Engineering technology )",English," IELTS 6.5,TOEFL iBT- 88,CPE-A/B/C",YES,NA,NA,None,Winter,31-May,,4 semesters,https://www.tum.de/en/studies/degree-programs/detail/responsibility-in-science-engineering-and-technology-reset-master-of-arts-ma,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5284/,11-May,,,,
897,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Science and Technology Studies,1 (For Information Technology),English,IELTS 6.5/ TOEFL (IBT 88/PBT/CBT)/OTHERS,YES,NA,NA ,None,Winter,31-May,,4 semesters,https://www.tum.de/studium/studienangebot/detail/science-and-technology-studies-sts-master-of-arts-ma,https://campus.tum.de/tumonline/webnav.ini,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4749/,11-May,,,,
935,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Master,Munich,Sustainable Resource Management,5 (For Management),English,"IELTS-6.5/TOEFL-(iBT-88 points, PBT-605 points)/Others",YES,,NA,None,Winter,31-May,,4 semesters,https://www.wzw.tum.de/index.php?id=502&L=1,https://campus.tum.de/tumonline/webnav.ini.,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3769/,11-May,,,,
984,93,3,(TU) Technical University Munich ,https://howtoabroad.com/technical-university-of-munich/,Bachelor,Heilbronn,Bachelor in Management & Technology (BSc) - Heilbronn,5 (For Management),English,,,,,None,Winter,15-Jul,,6 semesters,https://www.tum.de/en/studies/degree-programs/detail/management-and-technology-bachelor-of-science-bsc,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5704/,11-May,,,,
