S.no;World_Ranking;German_Ranking;University_Name;HTA_Uni_Link;Course Type;Course_Type;City;Course_Name;Course_Ranking;Teaching_Language;Language_Requirement;Admission_IELTS_TOFEL;Required_German_Grade;GRE;Tuition_Fee;Tuition Fee Per;Semester_Start;Application_Deadline_Winter;Application_Deadline_Summer;Duration;Course_Link;Application_Link;Logo;Responsible Person;_Daad SIte;Updated;State;Comment;Tags_Alternate;Uni_Type
495;73;2;University Heidelberg;https://howtoabroad.com/heidelberg-university/;Master;Master;Heidelberg;Master of Arts Computational Linguistics;19 (For Computational Linguistics), 16 (For Linguistics);English;;;;;Varied;;Winter, Summer;15-Jun;15-Nov;4 semesters;https://www.uni-heidelberg.de/en/study/all-subjects/computational-linguistics/computational-linguistics-master;https://www.cl.uni-heidelberg.de/english/programofstudy/ma/admission/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/14595747_1222296637809037_8045920159707819886_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7021/;11-Jun;Baden-Wurttemberg;;;
496;536;43;University of Bayreuth;https://howtoabroad.com/university-of-bayreuth/;Master;Master;Bayreuth;Master of Arts in African Verbal and Visual Arts: Languages, Literatures, Media and Art;NA;English;;;;NA;None;;Winter;15-Jul;;4 semesters;https://www.avva.uni-bayreuth.de/en/index.html;http://www.avva.uni-bayreuth.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-Of-Bayreuth.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4044/;11-Jun;Bavaria;;;
497;198;15;Leipzig University;https://howtoabroad.com/leipzig-university/;Master;Master;Leipzig;Master of Arts in American Studies;;English;;;;;None;;Winter;02-May;;4 semesters;https://americanstudies.uni-leipzig.de/curriculum/degree_programs/ma;https://americanstudies.uni-leipzig.de/curriculum/applying_and_admissions/ma_application/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/10/Leipzig-University-1.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4021/;11-Jun;Saxony;;;
498;73;2;University Heidelberg;https://howtoabroad.com/heidelberg-university/;Master;Master;Heidelberg;Master of Arts in American Studies (MAS);;English;;;;;Varied;;Winter;15-Jun;;4 semesters;https://www.uni-heidelberg.de/en/study/all-subjects/american-studies/american-studies-master;https://www.hca.uni-heidelberg.de/ma/admission.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/14595747_1222296637809037_8045920159707819886_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3818/;11-Jun;Baden-Wurttemberg;;;
499;4356;172;University of Applied Sciences Potsdam;https://howtoabroad.com/university-of-applied-sciences-potsdam/;Master;Master;Potsdam;Master of Arts in Childhood Studies and Children's Rights;;English;;;;;€ 1900,0;Semester;Winter;30-Apr;;3 semesters;https://www.fh-potsdam.de/en/studieren/fachbereiche/sozial-und-bildungswissenschaften/studium/studiengaenge/master/ma-childhood-studies-and-childrens-rights/;https://www.fh-potsdam.de/en/studieren/fachbereiche/sozial-und-bildungswissenschaften/studium/studiengaenge/master/ma-childhood-studies-and-childrens-rights/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/15134820_1301127786604554_750062711522403966_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7024/;11-Jun;Brandenburg;;;
500;390;34;University of Duisburg-Essen;https://howtoabroad.com/university-of-duisburg-essen/;Master;Master;Duisburg;Master of Arts in Contemporary East Asian Studies (MA CEAS);;English;IELTS/TOEFL;NO;2.5;NA;None;;Winter;15-Jul;;4 semesters;https://www.uni-due.de/in-east/study_programs/ma_ceas/;https://www.uni-due.de/in-east/study_programs/ma_ceas/prospective_students.php;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Duisburg-Essen.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3861/;11-Jun;North Rhine-Westphalia;;;
501;228;20;Ruhr-University Bochum;https://howtoabroad.com/ruhr-universitat-bochum-2/;Master;Master;Bochum;Master of Arts in Development Management;21 (For Management);English;;;;;None;;Winter;31-Jul;;3 semesters;https://studienangebot.rub.de/en/development-management/master-1-subject;https://studium.ruhr-uni-bochum.de/en/application-international-prospective-students;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/ruhr-bochum.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3848/;11-Jun;North Rhine-Westphalia;;;
502;1223;65;University of Passau;https://howtoabroad.com/university-of-passau/;Master;Master;Passau;Master of Arts in Development Studies;NA;English;;;;;None;;Winter;31-May;;4 semesters;https://www.uni-passau.de/en/ma-devstudies/;https://www.uni-passau.de/en/apply/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3922/;11-Jun;Bavaria;;;
503;298;24;Friedrich Schiller University Jena;https://howtoabroad.com/friedrich-schiller-university-of-jena/;Master;Master;Jena;Master of Arts in English Studies / American Studies;;English;;;;;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://www.uni-jena.de/en/ma_english_american_studies;https://www.uni-jena.de/en/studies/advisory+and+other+services/master+service+centre/applications+via+olas;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Jena1.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6200/;11-Jun;Thuringia;;;
504;738;52;Trier University;https://howtoabroad.com/trier-university/;Master;Master;Trier;Master of Arts in European and East Asian Governance;;English;IELTS 6/TOEFL(iBT 80,cBT 215,pBT 550)/Others;YES;2.7;NA;None;;Winter;31-May;;4 semesters;https://meeag.uni-trier.de/;https://porta-system.uni-trier.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/Trier-university.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4816/;11-Jun;Rhineland-Palatinate;;;
505;2902;109;Europa-University Flensburg;https://howtoabroad.com/university-of-flensburg/;Master;Master;Flensburg;Master of Arts in European Studies;;English;;;;;None;;Winter;28-Feb;;4 semesters;https://www.europeanstudies.info/de/das-programm;https://www.europeanstudies.info/de/bewerbung;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/14708201_1124851997552506_1024769755678432340_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6383/;11-Jun;Schleswig-Holstein;;;
506;713;51;University of Kassel;https://howtoabroad.com/university-of-kassel/;Master;Master;Kassel;Master of Arts in German as a Foreign and Second Language (Master DaFZ);;German;;;;;None;;Winter;;;4 semesters;;https://www.uni-assist.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Kassel.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6081/;11-Jun;Hesse;;;
507;7291;218;Anhalt University of Applied Sciences;https://howtoabroad.com/hochschule-anhalt-anhalt-university-of-applied-sciences/;Master;Master;Dessau-Roßlau;Master of Arts in Integrated Design;NA;English;;;;;€ 800,0;Semester;Winter, Summer;30-Apr;31-Oct;3 semesters;https://www.hs-anhalt.de/nc/en/study/orientation/degree-programs/detail/integrated-design-master-of-arts.html;https://www.hs-anhalt.de/nc/en/study/orientation/degree-programs/detail/integrated-design-master-of-arts.html#apply-to-maid-2950;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Anhalt-University-of-Applied-Sciences-scaled.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4057/;11-Jun;Saxony-Anhalt;;;
508;536;43;University of Bayreuth;https://howtoabroad.com/university-of-bayreuth/;Master;Master;Bayreuth;Master of Arts in Intercultural Anglophone Studies;;English;IELTS 7.0/TOEFL(iBT 95);NO;;NA;None;;Winter, Summer;01-May;01-Nov;4 semesters;https://uni-bayreuth.de/en/master/intercultural-anglophone-studies;https://campusonline.uni-bayreuth.de/ubto/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-Of-Bayreuth.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3702/;11-Jun;Bavaria;;;
509;3489;133;Mainz University of Applied Sciences;https://howtoabroad.com/mainz-university-of-applied-sciences/;Master;Master;Mainz;Master of Arts in International Business (MA IB);;English;;;;;None;;Winter;15-Jun;;4 semesters;https://www.hs-mainz.de/studium/studiengaenge/wirtschaft/international-business-ma/overview/;https://www.hs-mainz.de/studium/studiengaenge/wirtschaft/international-business-ma/application/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Mainz-University-of-Applied-Sciences.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3826/;11-Jun;Rhineland-Palatinate;;;
510;6582;203;University of Applied Sciences Schmalkalden;https://howtoabroad.com/fh-schmalkalden-university-of-applied-sciences/;Master;Master;Schmalkalden;Master of Arts in International Business and Economics;NA;English;IELTS-6.5/TOEFL-(iBT-79 points);NO;;NA;None;;Winter;15-Jun;;4 semesters;https://www.hs-schmalkalden.de/en/studying/programmes/master-degree-courses/international-business-and-economics-ma.html#c14904;https://www.hs-schmalkalden.de/en/university/faculties/faculty-of-business-and-economics/studies/master-ibe/how-to-apply.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/University-of-Applied-Sciences-Schmalkalden.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3975/;11-Jun;Thuringia;;;
511;738;52;Trier University;https://howtoabroad.com/trier-university/;Master;Master;Trier;Master of Arts in International Economics and Public Policy (MA IEPP);49 (For Economics);English;IELTS-6/TOEFL-(iBT-80 points, PBT-550 points, CBT-215 points)/Others;YES;2.7;NA;None;;Winter;31-May;;4 semesters;https://www.uni-trier.de/en/studium/studienfaecher/studienfaecher/studiengang?sgaid=181&cHash=ac84db6d738633c16d4c9536988fef8d;https://porta-system.uni-trier.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/Trier-university.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4408/;11-Jun;Rhineland-Palatinate;;;
512;298;24;Friedrich Schiller University Jena;https://howtoabroad.com/friedrich-schiller-university-of-jena/;Master;Master;Jena;Master of Arts in International Organisations and Crisis Management;28 (For Management);English;IELTS-7-8/TOEFL-(iBT-95 points, PBT-637, ITP-543-626 points)/Others;YES;;NA;None;;Winter;31-May;;4 semesters;https://www.uni-jena.de/en/ma_international_organisations_crisis_management;https://www.uni-jena.de/en/Masters_application;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Jena1.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6932/;11-Jun;Thuringia;;;
513;390;34;University of Duisburg-Essen;https://howtoabroad.com/university-of-duisburg-essen/;Master;Master;Duisburg;Master of Arts in Modern East Asian Studies (MA MEAS);;English;;;;;None;;Winter;31-Jul;;2 semesters;https://www.uni-due.de/studienangebote/studiengang.php?id=76;https://www.uni-due.de/in-east/study_programs/ma_meas/prospective_students.php#procedure;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Duisburg-Essen.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4280/;11-Jun;North Rhine-Westphalia;;;
514;152;8;Free University Berlin;https://howtoabroad.com/freie-university-of-berlin/;Master;Master;Berlin;Master of Arts in North American Studies;;English;;;;;None;;Winter;31-May;;4 semesters;https://www.fu-berlin.de/en/studium/studienangebot/master/nordamerikastudien/index.html;https://www.uni-assist.de/en/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/10474234_1600356450218742_3677472253407356161_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3606/;11-Jun;Brandenburg;;;
515;149;9;Humboldt University of Berlin;https://howtoabroad.com/humboldt-university-of-berlin/;Master;Master;Berlin;Master of Arts in Open Design;19 (For Art and Design);English;;;;;€ 1800,0;Semester;Summer;;30-Oct;4 semesters;https://master-open-design.org/open-design--program.html;https://master-open-design.org/open-design--application.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/humboldt-unoversiy.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4602/;11-Jun;Brandenburg;;;
516;1414;75;Witten/Herdecke University;https://howtoabroad.com/witten-herdecke-university/;Master;Master;Witten;Master of Arts in Philosophy, Politics, and Economics (MA PPE);76 (For Economics);English;;;;;€ 5488,0;Semester;Winter;31-Jul;;4 semesters;https://www.uni-wh.de/en/uwh-international/university/faculty-of-management-economics-and-society/degree-programmes/ppe-philosophy-politics-and-economics-ma/;https://www.uni-wh.de/en/uwh-international/university/faculty-of-management-economics-and-society/degree-programmes/ppe-philosophy-politics-and-economics-ma/application-information-process/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/22148_296556891237_7362502_n-1.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5377/;11-Jun;North Rhine-Westphalia;;;
517;2450;93;Berlin School of Economics and Law;https://howtoabroad.com/hochschule-fur-wirtschaft-und-recht-berlin/;Master;Master;Berlin;Master of Arts in Political Economy of European Integration;NA;English;;;;;None;;Winter;15-May;;3 semesters;https://www.hwr-berlin.de/studium/studiengaenge/detail/30-political-economy-of-european-integration/;https://www.hwr-berlin.de/studium/studiengaenge/bewerbungsdetail/30-political-economy-of-european-integration/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2022/03/Hochschule-fur-Wirtschaft-und-Recht-Berlin.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5515/;11-Jun;Brandenburg;;;
518;155;10;University of Freiburg;https://howtoabroad.com/university-of-freiburg/;Master;Master;Freiburg;Master of Arts in Social Sciences (Global Studies Programme);10 (For Social Work);English;;;;;Varied;;Summer;;30-Nov;4 semesters;https://www.gsp.uni-freiburg.de/;https://www.gsp.uni-freiburg.de/application;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Freiburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3733/;11-Jun;Baden-Wurttemberg;;;
519;7231;214;Hochschule Fresenius - University of Applied Sciences;https://howtoabroad.com/hochschule-fresenius/;Master;Master;Berlin;Master of Arts in Sustainability in Fashion and Creative Industries;NA;English;;;;;€ 4350,0;Semester;Winter;;;3 semesters;https://www.hs-fresenius.com/study-programs/sustainability-in-fashion-and-creative-industries-berlin-master/;https://www.hs-fresenius.com/application/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/44759238_10156008137108067_5741196042850795520_n.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5618/;11-Jun;Brandenburg;;;
520;73;2;University Heidelberg;https://howtoabroad.com/heidelberg-university/;Master;Master;Heidelberg;Master of Arts in Transcultural Studies;;English;;;;;Varied;;Winter;15-Jun;;4 semesters;https://www.asia-europe.uni-heidelberg.de/en/studies/ma-transcultural-studies.html;https://www.asia-europe.uni-heidelberg.de/en/studies/ma-transcultural-studies/application.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/14595747_1222296637809037_8045920159707819886_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4273/;11-Jun;Baden-Wurttemberg;;;
521;641;47;University of Mannheim;https://howtoabroad.com/university-of-mannheim/;Master;Master;Greifswald;Master of Arts Sociology;;English;;;;;Varied;;Winter;31-May;;4 semesters;https://www.uni-mannheim.de/en/academics/programs/masters-program-in-sociology/;https://onlinebewerbung.uni-mannheim.de/portal/index.php;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4716/;11-Jun;Baden-Wurttemberg;;;
522;73;2;University Heidelberg;https://howtoabroad.com/heidelberg-university/;Master;Master;Heidelberg;Master of Arts: Health and Society in South Asia;;English;;;;;Varied;;Winter;10-Jun;;4 semesters;https://www.sai.uni-heidelberg.de/ethno/mahassa/#up;https://www.sai.uni-heidelberg.de/ethno/mahassa/index.php?page=Admission;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/14595747_1222296637809037_8045920159707819886_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4113/;11-Jun;Baden-Wurttemberg;;;
